Ag�ncia Nacional de �guas - ANA
Superintend�ncia de Gest�o da Rede Hidrometeorol�gica-SGH
Sistema de Informa��es Hidrol�gicas - Vers�o WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluvi�metro, 2 = Pluvi�grafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restri��es da consulta:
C�digo da Esta��o:2346353


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2346353;1;01/08/1980;1;"3,3";"15,999999";16;10;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"1,2";"0,0";"1,3";"0,0";"0,0";"0,0";"0,0";"3,3";"0,0";"2,6";"0,0";"0,0";"0,2";"0,0";"1,4";"0,0";"0,0";"2,5";"0,9";"1,4";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1980;1;"8,3";"21,5";31;7;1;1;1;"0,0";0;"0,0";"0,0";"6,2";"4,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"0,0";"8,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1980;1;"18,3";"44,5";27;10;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"3,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"0,0";"0,0";"0,3";"0,1";"0,2";"0,0";"0,6";"1,1";"0,5";"0,0";"0,0";"17,7";"18,3";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1980;1;"1,5";"2,7999997";3;5;1;1;1;"0,0";0;"0,0";"0,6";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1980;1;"58,0";"100,299995";15;11;1;1;1;"0,0";0;"0,8";"0,0";"1,2";"9,6";"12,2";"11,0";"0,0";"0,0";"0,0";"1,6";"0,0";"0,0";"2,8";"1,1";"58,0";"1,3";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1980;1;"45,8";"144,09999";7;10;1;1;1;"0,0";0;"0,0";"0,0";"0,0";"0,0";"0,0";"18,9";"45,8";"2,8";"26,1";"0,5";"10,9";"0,0";"0,0";"7,7";"0,7";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1980;1;"62,2";"312,3";14;20;1;1;1;"0,0";0;"15,5";"14,7";"1,7";"4,7";"0,0";"0,0";"0,0";"0,6";"0,0";"2,6";"0,0";"0,0";"7,0";"62,2";"0,0";"31,4";"2,6";"28,0";"3,0";"37,3";"0,0";"0,0";"24,9";"50,9";"1,9";"6,0";"3,8";"7,6";"5,9";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2346353;1;01/01/1980;1;"59,6";"201,60002";26;18;1;1;1;"0,0";0;"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"10,2";"1,3";"20,3";"6,6";"3,5";"0,0";"1,7";"0,0";"0,0";"0,0";"9,1";"17,7";"0,0";"3,0";"21,8";"0,0";"9,0";"15,3";"59,6";"4,3";"1,0";"0,6";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1979;1;"22,4";"109,2";16;14;1;1;0;"1273,2";1;"0,0";"7,6";"0,0";"14,4";"16,8";"0,0";"3,2";"0,0";"0,0";"0,0";"12,3";"1,0";"0,0";"0,4";"0,5";"22,4";"4,9";"0,0";"0,0";"0,0";"0,0";"0,0";"1,7";"0,9";"11,0";"12,1";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1979;1;"49,6";"185,4";15;13;1;1;1;;;"0,0";"13,7";"0,4";"0,0";"0,4";"0,0";"0,0";"0,0";"2,5";"10,7";"39,2";"4,6";"0,0";"0,0";"49,6";"0,0";"0,0";"0,0";"11,7";"0,5";"0,0";"0,0";"21,8";"0,0";"16,3";"14,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346353;1;01/10/1979;1;"27,0";"134,6";8;16;1;1;0;"1273,2";1;"0,0";"3,8";"0,1";"0,0";"12,4";"0,3";"11,3";"27,0";"16,8";"0,2";"0,0";"0,1";"0,0";"14,5";"8,2";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,3";"0,0";"6,8";"4,7";"21,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1979;1;"35,1";"134,7";3;16;1;1;0;"1273,2";1;"0,0";"2,4";"35,1";"14,7";"1,8";"0,1";"0,0";"0,0";"0,0";"0,0";"0,4";"30,8";"0,2";"14,9";"0,0";"5,1";"1,1";"7,1";"1,3";"0,0";"0,0";"0,2";"19,0";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1979;1;"16,2";"70,3";19;14;1;1;0;"1273,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,1";"0,1";"10,4";"0,0";"13,4";"0,1";"0,0";"6,4";"16,2";"5,2";"12,3";"0,1";"0,0";"0,0";"0,0";"0,0";"5,7";"0,0";"0,1";"0,0";"0,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1979;1;"12,3";"43,4";20;8;1;1;0;"1273,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"10,5";"8,4";"0,3";"0,1";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1979;1;"2,9";"3,1";9;2;1;1;0;"1273,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1979;1;"21,7";"97,0";30;12;1;1;0;"1273,2";1;"0,0";"0,0";"0,0";"19,2";"7,2";"0,0";"6,7";"2,8";"0,3";"7,6";"0,0";"0,0";"1,3";"0,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,7";"0,1";"0,0";"0,0";"0,0";"0,0";"21,7";"1,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1979;1;"20,1";"68,3";7;10;1;1;0;"1273,2";1;"0,0";"0,0";"0,0";"2,2";"16,7";"0,0";"20,1";"1,7";"1,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"0,0";"0,0";"0,0";"0,0";"2,0";"7,1";"3,3";"0,0";"0,0";"0,0";"0,0";"7,7";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1979;1;"45,1";"112,6";13;13;1;1;0;"1273,2";1;"0,3";"0,6";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,0";"0,0";"45,1";"29,6";"0,2";"0,0";"1,2";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"15,1";"0,2";"2,4";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1979;1;"31,2";"138,3";12;12;1;1;0;"1273,2";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"26,8";"31,2";"13,0";"24,7";"1,6";"0,0";"0,0";"1,0";"1,0";"5,7";"0,0";"8,8";"13,6";"7,5";"0,0";"0,0";"3,4";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2346353;1;01/01/1979;1;"65,3";"198,3";26;10;1;1;1;;;"0,0";"2,9";"40,5";"41,8";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,8";"3,2";"0,0";"0,0";"0,0";"65,3";"0,0";"0,0";"11,9";"6,7";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346353;1;01/12/1978;1;"68,4";"172,8";27;16;1;1;0;"1562,6";1;"0,0";"0,0";"0,0";"0,0";"1,5";"0,0";"5,6";"8,7";"11,7";"0,3";"0,2";"0,0";"0,0";"0,0";"24,8";"0,0";"5,1";"1,1";"2,3";"0,0";"0,0";"0,0";"0,0";"0,0";"16,2";"0,2";"68,4";"7,0";"0,0";"0,2";"19,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1978;1;"70,4";"411,0";11;16;1;1;0;"1562,6";1;"44,9";"1,5";"0,0";"24,2";"17,0";"66,4";"0,0";"0,0";"0,0";"0,5";"70,4";"40,7";"0,5";"0,0";"0,0";"0,0";"14,3";"0,0";"0,0";"27,7";"0,3";"0,1";"30,0";"5,4";"0,0";"0,0";"0,0";"67,1";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1978;1;"18,7";"93,0";30;10;1;1;0;"1562,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,1";"0,0";"0,0";"5,5";"0,9";"0,0";"3,9";"14,7";"18,0";"11,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,6";"1,5";"18,7";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1978;1;"20,3";"45,7";5;7;1;1;0;"1562,6";1;"1,0";"5,7";"4,8";"0,0";"20,3";"12,5";"0,0";"1,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1978;1;"2,8";"6,2";31;5;1;1;0;"1562,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"1,6";"0,0";"0,0";"0,0";"0,0";"2,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1978;1;"31,1";"79,7";23;13;1;1;0;"1562,6";1;"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"1,7";"0,9";"0,3";"18,8";"0,0";"2,4";"0,6";"0,0";"8,1";"4,5";"31,1";"8,3";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1978;1;"68,3";"68,6";9;2;1;1;0;"1562,6";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"68,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1978;1;"45,4";"134,8";21;10;1;1;0;"1562,6";1;"8,2";"4,8";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,3";"27,9";"33,1";"6,2";"0,0";"45,4";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1978;1;"0,7";"0,7";2;1;1;1;0;"1562,6";1;"0,0";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/03/1978;1;"77,7";"196,9";9;14;1;1;0;"1562,6";1;"0,0";"3,4";"0,0";"33,5";"18,9";"2,3";"0,9";"18,4";"77,7";"11,2";"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"4,0";"0,6";"2,4";"0,0";"20,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1978;1;"48,5";"234,6";5;16;1;1;0;"1562,6";1;"5,5";"0,0";"8,3";"23,7";"48,5";"2,3";"7,7";"0,0";"0,0";"0,0";"0,0";"0,0";"32,8";"24,8";"5,5";"33,9";"0,7";"9,0";"4,3";"0,0";"1,6";"25,7";"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2346353;1;01/01/1978;1;"31,7";"118,6";22;19;1;1;0;"1562,6";1;"3,4";"3,4";"9,2";"0,6";"0,0";"0,0";"18,6";"0,0";"0,0";"1,0";"5,5";"0,1";"0,5";"0,1";"0,0";"0,8";"8,8";"0,0";"0,0";"0,0";"4,6";"31,7";"0,0";"0,0";"0,0";"2,1";"10,2";"0,0";"1,1";"0,2";"16,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1977;1;"45,8";"234,8";1;18;1;1;1;;;"45,8";"18,6";"6,5";"7,6";"0,5";"7,3";"4,0";"28,5";"2,4";"0,3";"7,5";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"34,7";"34,1";"13,9";"17,7";"4,8";"0,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346353;1;01/11/1977;1;"29,6";"130,0";15;15;1;1;1;;;"0,0";"12,5";"0,0";"0,2";"0,0";"0,0";"3,5";"0,0";"0,0";"0,3";"0,0";"3,9";"16,2";"0,0";"29,6";"20,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,1";"0,7";"28,3";"0,0";"2,1";"10,9";"0,5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346353;1;01/10/1977;1;"78,3";"101,0";2;14;1;1;0;"1242,1";1;"0,0";"78,3";"0,7";"1,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,6";"1,0";"0,0";"0,0";"2,2";"1,8";"0,7";"0,1";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"3,4";"3,2";"5,8";"0,0";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1977;1;"22,6";"77,6";7;10;1;1;0;"1242,1";1;"0,0";"14,3";"0,0";"0,0";"0,0";"0,9";"22,6";"13,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,6";"10,5";"0,0";"0,0";"0,0";"0,7";"12,2";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1977;1;"7,4";"15,0";30;6;1;1;0;"1242,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";"0,0";"0,0";"1,3";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,4";"4,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1977;1;"8,3";"17,0";25;4;1;1;0;"1242,1";1;"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"7,9";"0,0";"8,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/06/1977;1;"7,0";"24,0";5;12;1;1;0;"1242,1";1;"0,0";"0,0";"0,2";"0,9";"7,0";"0,4";"0,0";"0,4";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"2,6";"0,2";"0,4";"0,0";"0,0";"0,0";"0,0";"5,2";"0,1";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1977;1;"15,1";"29,7";17;5;1;1;0;"1242,1";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,6";"0,0";"0,0";"2,8";"0,0";"0,0";"0,0";"15,1";"6,2";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/04/1977;1;"27,5";"107,7";10;13;1;1;1;;;"4,2";"3,0";"2,3";"0,6";"3,2";"0,2";"0,0";"0,0";"23,4";"27,5";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"16,9";"24,8";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346353;1;01/03/1977;1;"28,7";"160,1";21;16;1;1;0;"1242,1";1;"0,0";"0,2";"0,0";"0,0";"24,1";"17,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"4,0";"3,2";"0,0";"2,9";"0,0";"28,7";"3,5";"8,4";"0,0";"20,9";"0,3";"7,0";"0,0";"20,4";"8,6";"4,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/02/1977;1;"38,6";"107,1";1;15;1;1;0;"1242,1";1;"38,6";"9,9";"0,0";"3,2";"7,1";"7,5";"1,4";"1,0";"0,0";"0,0";"0,0";"0,0";"4,7";"0,8";"0,2";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"17,8";"0,0";"0,0";"0,0";"8,4";"6,1";"0,2";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2346353;1;01/01/1977;1;"49,5";"240,6";19;22;1;1;0;"1242,1";1;"0,0";"6,1";"6,1";"0,0";"11,0";"24,0";"24,8";"1,3";"0,0";"1,7";"6,9";"0,0";"22,5";"11,8";"0,0";"4,1";"24,5";"2,7";"49,5";"10,8";"1,3";"0,0";"0,0";"0,0";"0,0";"0,2";"20,3";"8,8";"1,6";"0,2";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/12/1976;1;"31,5";"137,9";9;17;1;1;0;"1815,0";1;"0,0";"4,8";"10,2";"0,0";"3,3";"29,4";"0,0";"0,0";"31,5";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"0,6";"9,4";"0,0";"0,0";"0,0";"1,5";"3,9";"12,4";"7,9";"14,5";"0,7";"1,5";"2,8";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/11/1976;1;"30,0";"132,4";14;12;1;1;0;"1815,0";1;"1,5";"0,0";"0,0";"0,0";"7,0";"17,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"30,0";"0,0";"0,0";"0,0";"4,8";"0,0";"12,9";"16,2";"0,1";"0,0";"0,0";"0,0";"1,9";"16,2";"0,0";"23,0";"1,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/10/1976;1;"40,2";"88,1";10;12;1;1;0;"1815,0";1;"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"40,2";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"1,9";"12,2";"2,9";"0,9";"0,8";"0,0";"0,0";"0,5";"8,4";"0,0";"11,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/09/1976;1;"42,6";"171,3";28;16;1;1;0;"1815,0";1;"0,0";"0,0";"0,0";"0,0";"4,1";"6,2";"4,3";"18,0";"0,2";"0,0";"0,3";"0,2";"31,8";"23,4";"1,6";"24,3";"1,8";"0,0";"0,3";"0,0";"0,0";"0,0";"5,4";"0,0";"0,0";"0,0";"6,8";"42,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/08/1976;1;"34,9";"118,2";13;12;1;1;0;"1815,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"11,3";"0,0";"0,0";"0,0";"4,1";"7,6";"16,3";"34,9";"18,1";"1,5";"0,0";"0,0";"0,0";"0,4";"14,4";"8,8";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2346353;1;01/07/1976;1;"64,6";"126,5";3;8;1;1;1;;;"1,7";"7,4";"64,6";"13,5";"0,0";"0,0";"0,0";"4,4";"13,0";"21,7";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346353;1;01/06/1976;1;"58,9";"72,0";6;7;1;1;0;"1815,0";1;"0,0";"0,0";"0,0";"0,0";"0,3";"58,9";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"5,3";"6,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2346353;1;01/05/1976;1;"64,1";"144,2";29;13;1;1;0;"1815,0";1;"0,0";"2,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"4,9";"0,0";"27,7";"0,0";"0,9";"0,0";"0,0";"0,7";"1,5";"0,0";"2,0";"1,2";"14,7";"0,0";"0,0";"0,0";"7,9";"0,0";"15,1";"64,1";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
